id,state,city,station,station_code,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
1239,Uttar_Pradesh,Moradabad,Jigar Colony, UPPCB,OZONE,14,20,17
1243,Uttar_Pradesh,Moradabad,Transport 0gar, UPPCB,OZONE,15,19,16
1246,Uttar_Pradesh,Muzaffar0gar,New Mandi, UPPCB,OZONE,5,70,45
1249,Uttar_Pradesh,Noida,Sector, UPPCB,OZONE,2,120,26
1255,Uttar_Pradesh,Vara0si,Bhelupur, UPPCB,OZONE,1,22,9
1257,Uttar_Pradesh,Vara0si,Maldahiya, UPPCB,OZONE,4,10,6
1260,Uttarakhand,Kashipur,Govt. Girls Inter College, UKPCB,OZONE,1,42,19
1265,West_Bengal,Haldia,Priyambada Housing Estate, WBPCB,OZONE,19,78,32
1285,Andhra_Pradesh,Amaravati,Secretariat, APPCB,OZONE,4,76,58
1292,Andhra_Pradesh,Vijayawada,HB Colony, APPCB,OZONE,5,82,58
1297,Andhra_Pradesh,Visakhapat0m,GVM Corporation, APPCB,OZONE,1,39,24
1305,Assam,Guwahati,Railway Colony, PCBA,OZONE,0,0,0
1308,Assam,0gaon,Christianpatty, PCBA,OZONE,7,49,28
1328,Bihar,Gaya,Kareemganj, BSPCB,OZONE,1,35,16
1356,Bihar,Samastipur,DM Office_Kasipur, BSPCB,OZONE,5,12,7
1363,Chandigarh,Chandigarh,Sector, CPCC,OZONE,1,24,8
1365,Chandigarh,Chandigarh,Sector, CPCC,OZONE,3,48,22
1370,Chhattisgarh,Bhilai,Civic Center, Bhilai Steel Plant,OZONE,7,10,10
1386,Delhi,Delhi,Burari Crossing, IMD,OZONE,10,30,17
1388,Delhi,Delhi,CRRI Mathura Road, IMD,OZONE,34,84,51
1397,Delhi,Delhi,IGI Airport (T3), IMD,OZONE,2,31,14
1399,Delhi,Delhi,IHBAS, CPCB,OZONE,6,96,48
1403,Delhi,Delhi,Jawaharlal Nehru Stadium, DPCC,OZONE,6,54,28
1404,Delhi,Delhi,Lodhi Road, IMD,OZONE,12,63,22
1410,Delhi,Delhi,NSIT Dwarka, CPCB,OZONE,6,34,18
1414,Delhi,Delhi,Nehru 0gar, DPCC,OZONE,3,139,56
1416,Delhi,Delhi,North Campus, IMD,OZONE,29,37,31
1421,Delhi,Delhi,Patparganj, DPCC,OZONE,18,47,33
1423,Delhi,Delhi,Punjabi Bagh, DPCC,OZONE,1,130,24
1426,Delhi,Delhi,Pusa, DPCC,OZONE,1,17,6
1428,Delhi,Delhi,Pusa, IMD,OZONE,6,34,22
